id;amount;oracle_wallet;wallet_part;contract_id;message;hash;created_at;updated_at;id;name;email;wallet;birth_date;gender;location;category;show_fullname;accepted_terms;accepted_disclaimer;created_at;updated_at;attachments
50;10.009999999999999787;0xd9bf2e9f604a82cb366a47de50eb45ea86e8dd8a;0x514428b0857aae2e1cdb9fd0345c3a78d4f18e36;164;It seems unfair that Lab for New Justice did not accept the fact that the issue is caused by its own peak in garbage production, and it seems to me that Leaner acted respecting the contract which stated clearly to clean in the inside. Moreover, there is no trace such fine in terms of a receipt or a bill.;0x49faa8e17182554e1041507dff63c9d53f058ff30097aaaacbb661bcb2e224e3;2020-01-15 15:21:20;2020-01-15 15:21:20;63;NULL;NULL;0xd9bf2e9f604a82cb366a47de50eb45ea86e8dd8a;NULL;NULL;NULL;NULL;1;0;1;2020-01-14 16:12:58;2020-01-14 16:12:58;
51;1.000000000000000000;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;0xd9bf2e9f604a82cb366a47de50eb45ea86e8dd8a;165;test;0x25517ce1c5ec1c1ccb9a4c90bd5e6bec9825ce9151d23bbe99eaf6ddcc6682df;2020-01-17 09:19:50;2020-01-17 09:19:50;52;Nina Buwalda;ninabuwalda@gmail.com;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;1996-12-22;F;NL;Lawyer;1;1;1;2019-12-02 16:29:55;2019-12-02 16:34:22;
52;30.000000000000000000;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;0xd9bf2e9f604a82cb366a47de50eb45ea86e8dd8a;165;"Contractually Anna is in the clear. 
Next to that her points are far more valid, seen the circumstances. I don't believe the client's damages are severe enough to warrant their type of resolution so I would say Anna's proposal is fairest in this case.";0x9e14d63f76f1ae89d73f1cdcb784c8176320823a00b571bcf798c702931565aa;2020-01-19 22:10:00;2020-01-19 22:10:00;47;Michael de Borst;NULL;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;1970-01-01;M;NULL;Other;1;1;1;2019-11-25 16:06:04;2019-12-02 16:34:25;
53;20.000000000000000000;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;0x514428b0857aae2e1cdb9fd0345c3a78d4f18e36;165;Never mind, ChildrensBook illustrated is definitely in the right;0xf63b404b99059eaf7b7a96cd738e4a3a4bd4073d891886b80a41672dae5a5095;2020-01-21 10:58:20;2020-01-21 10:58:20;52;Nina Buwalda;ninabuwalda@gmail.com;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;1996-12-22;F;NL;Lawyer;1;1;1;2019-12-02 16:29:55;2019-12-02 16:34:22;
54;30.000000000000000000;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;0xd9bf2e9f604a82cb366a47de50eb45ea86e8dd8a;165;;0x4f7012a7056c79b5bc845734f70604cd4ce288cd941528ac5f8875dc4a58d7eb;2020-01-21 16:21:50;2020-01-21 16:21:50;59;Xander;x.kranenberg@gmail.com;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;1994-02-11;M;NL;Other;1;1;1;2019-12-09 15:09:02;2019-12-09 15:12:19;
55;0.600000000000000000;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;168;I just want to earn more jur tokens, therefore I open this dispute. ;0xed46280c917ff364bdc3985b6fc855088fb68dad61cd3f03298dda41f946590d;2020-01-29 10:41:30;2020-01-29 10:41:30;59;Xander;x.kranenberg@gmail.com;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;1994-02-11;M;NL;Other;1;1;1;2019-12-09 15:09:02;2019-12-09 15:12:19;
56;1.000000000000000000;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;168;Nina is morally right here!;0xa227ddf159b0c214ab81bc96b27bd3ca428d25b5b42fb4ae0f0a2aa495d7e278;2020-02-01 14:08:20;2020-02-01 14:08:20;47;Michael de Borst;NULL;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;1970-01-01;M;NULL;Other;1;1;1;2019-11-25 16:06:04;2019-12-02 16:34:25;
57;1.000000000000000000;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;168;I am just right and she is lying;0xac2754ae95d06e5ba09c0209387ed724185964977ec39072a8ed8a42b5bfa522;2020-02-04 14:47:40;2020-02-04 14:47:40;59;Xander;x.kranenberg@gmail.com;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;1994-02-11;M;NL;Other;1;1;1;2019-12-09 15:09:02;2019-12-09 15:12:19;
58;2.000000000000000000;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;168;<3 Nina 4 evvah;0x6c4915c7545d09bcb4edbf1d3b22657e2919535cdd0670ea6cca9b1f8ed422d0;2020-02-05 13:01:24;2020-02-05 13:01:24;47;Michael de Borst;NULL;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;1970-01-01;M;NULL;Other;1;1;1;2019-11-25 16:06:04;2019-12-02 16:34:25;
59;0.100000000000000006;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;0xcf997b47cbc37b7d486fe9efd3376c2b5cbd627f;168;Michael votes Nina;0xb744f86c7e36f93ea9d0239f1493a6c8f8f01a7a252eb01b2f0769394cac86fb;2020-02-05 13:02:29;2020-02-05 13:02:29;47;Michael de Borst;NULL;0x053ddc691fbc5d1c1d006af6857ace7c9197ad0d;1970-01-01;M;NULL;Other;1;1;1;2019-11-25 16:06:04;2019-12-02 16:34:25;
60;3.000000000000000000;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;168;;0x5c40a452fac2c5931ac10d5cfc24397e9c9cb19c570869f7b37a5be07794908d;2020-02-06 09:04:50;2020-02-06 09:04:50;59;Xander;x.kranenberg@gmail.com;0xa522695722e3754d499f6a64f610a2b7d54cf8e9;1994-02-11;M;NL;Other;1;1;1;2019-12-09 15:09:02;2019-12-09 15:12:19;
61;20.000000000000000000;0x514428b0857aae2e1cdb9fd0345c3a78d4f18e36;0x514428b0857aae2e1cdb9fd0345c3a78d4f18e36;169;The freelancer was expecte to create a horse resemplbing the one appearing in the picture (uploaded in the shared folder). Although the drafts were satisfying and the final draft was approved, the final product as it apppears on the book looks quite different. It surely does not resemble the one in the picture. We believe it is very distorted from the one in the last approved draft. We find its eyes grotesque, which can be scary to children, and we do not like the spots on the belly, which are barely visible but are central to the story told in the book. Because of shortage of time we cannot find another drawer or do the job again, but we find it fair to pay half of the accorded money to Anna Schmidt.;0xbd6cc4946ed7763cb83d1fb30aa671f7e9963e2fface80be484db1cb6a22bf11;2020-02-07 18:23:10;2020-02-07 18:23:10;45;NULL;NULL;0x514428b0857aae2e1cdb9fd0345c3a78d4f18e36;NULL;NULL;NULL;NULL;1;0;1;2019-11-21 11:37:40;2019-11-21 11:37:40;
